arguments ========
dt: 0.22
duration: 360
n_basis: 8
basis: Legendre
n_epoch: 4000
lr: 0.01
is_sample_discrete: False
is_noisy: False
num_sample: 6
is_sample_uniform: False
per_step: 100
solver: 0
demo_H2 ========
self.n_funcs: 4
!!!! train_energy ========
epoch: 0001, loss: -0.8198616770673409, loss_energy: 1.0374133531350385
epoch: 0002, loss: -0.9110061809825497, loss_energy: 0.9462688492198298
epoch: 0003, loss: -0.9748598546056616, loss_energy: 0.8824151755967179
epoch: 0004, loss: -0.9922107393164952, loss_energy: 0.8650642908858843
epoch: 0005, loss: -0.9981721422103114, loss_energy: 0.8591028879920681
epoch: 0006, loss: -1.0187127295113014, loss_energy: 0.8385623006910781
epoch: 0007, loss: -1.0423550498217102, loss_energy: 0.8149199803806693
epoch: 0008, loss: -1.0699039202587803, loss_energy: 0.7873711099435992
epoch: 0009, loss: -1.0977488570790588, loss_energy: 0.7595261731233207
epoch: 0010, loss: -1.1220547515477564, loss_energy: 0.7352202786546231
epoch: 0011, loss: -1.1429899413579996, loss_energy: 0.7142850888443799
epoch: 0012, loss: -1.1587345466369279, loss_energy: 0.6985404835654516
epoch: 0013, loss: -1.172913563141488, loss_energy: 0.6843614670608915
epoch: 0014, loss: -1.1900395218765767, loss_energy: 0.6672355083258028
epoch: 0015, loss: -1.2054108691533678, loss_energy: 0.6518641610490117
epoch: 0016, loss: -1.2193408336400244, loss_energy: 0.6379341965623551
epoch: 0017, loss: -1.2337228234391855, loss_energy: 0.623552206763194
epoch: 0018, loss: -1.2476791270308942, loss_energy: 0.6095959031714853
epoch: 0019, loss: -1.2682719564770777, loss_energy: 0.5890030737253018
epoch: 0020, loss: -1.2891334099284633, loss_energy: 0.5681416202739162
epoch: 0021, loss: -1.3061997318502265, loss_energy: 0.551075298352153
epoch: 0022, loss: -1.315768996859704, loss_energy: 0.5415060333426756
epoch: 0023, loss: -1.3196251480438002, loss_energy: 0.5376498821585793
epoch: 0024, loss: -1.320730945462846, loss_energy: 0.5365440847395335
epoch: 0025, loss: -1.316338117710958, loss_energy: 0.5409369124914214
epoch: 0026, loss: -1.313314120417394, loss_energy: 0.5439609097849856
epoch: 0027, loss: -1.3204218484348866, loss_energy: 0.5368531817674929
epoch: 0028, loss: -1.3262929373431196, loss_energy: 0.5309820928592599
epoch: 0029, loss: -1.337657753612976, loss_energy: 0.5196172765894036
epoch: 0030, loss: -1.349586172613025, loss_energy: 0.5076888575893546
epoch: 0031, loss: -1.3591251896970307, loss_energy: 0.49814984050534883
epoch: 0032, loss: -1.369417215160452, loss_energy: 0.4878578150419275
epoch: 0033, loss: -1.377047869326624, loss_energy: 0.48022716087575557
epoch: 0034, loss: -1.3904216489449013, loss_energy: 0.4668533812574782
epoch: 0035, loss: -1.406052407511298, loss_energy: 0.4512226226910816
epoch: 0036, loss: -1.421463720352375, loss_energy: 0.4358113098500045
