!!!! train_energy ========
epoch: 0001, loss: -1.0756923477481464, loss_energy: 0.7815826824542331
epoch: 0002, loss: -1.0781471140918597, loss_energy: 0.7791279161105198
epoch: 0003, loss: -1.0806053334683425, loss_energy: 0.776669696734037
epoch: 0004, loss: -1.0830671462199666, loss_energy: 0.7742078839824129
epoch: 0005, loss: -1.0855326915840604, loss_energy: 0.7717423386183191
epoch: 0006, loss: -1.0880021075982937, loss_energy: 0.7692729226040858
epoch: 0007, loss: -1.090475531006209, loss_energy: 0.7667994991961704
epoch: 0008, loss: -1.09295309716295, loss_energy: 0.7643219330394295
epoch: 0009, loss: -1.0954349399412089, loss_energy: 0.7618400902611706
epoch: 0010, loss: -1.0979211916374751, loss_energy: 0.7593538385649043
epoch: 0011, loss: -1.1004119828785972, loss_energy: 0.7568630473237823
epoch: 0012, loss: -1.102907442528718, loss_energy: 0.7543675876736615
epoch: 0013, loss: -1.1054076975966434, loss_energy: 0.7518673326057361
epoch: 0014, loss: -1.1079128731436731, loss_energy: 0.7493621570587063
epoch: 0015, loss: -1.1104230921919545, loss_energy: 0.746851938010425
epoch: 0016, loss: -1.1129384756334046, loss_energy: 0.7443365545689749
epoch: 0017, loss: -1.1154591421392603, loss_energy: 0.7418158880631192
epoch: 0018, loss: -1.117985208070291, loss_energy: 0.7392898221320885
epoch: 0019, loss: -1.1205167873877402, loss_energy: 0.7367582428146393
epoch: 0020, loss: -1.1230539915650437, loss_energy: 0.7342210386373358
epoch: 0021, loss: -1.1255969295003836, loss_energy: 0.7316781007019959
epoch: 0022, loss: -1.1281457074301136, loss_energy: 0.7291293227722659
epoch: 0023, loss: -1.1307004288431382, loss_energy: 0.7265746013592413
epoch: 0024, loss: -1.1332611943962707, loss_energy: 0.7240138358061088
epoch: 0025, loss: -1.1358281018306597, loss_energy: 0.7214469283717198
epoch: 0026, loss: -1.1384012458893045, loss_energy: 0.718873784313075
epoch: 0027, loss: -1.1409807182357454, loss_energy: 0.7162943119666341
epoch: 0028, loss: -1.1435666073739708, loss_energy: 0.7137084228284087
epoch: 0029, loss: -1.1461589985696006, loss_energy: 0.7111160316327789
epoch: 0030, loss: -1.1487579737724136, loss_energy: 0.7085170564299659
epoch: 0031, loss: -1.151363611540259, loss_energy: 0.7059114186621205
epoch: 0032, loss: -1.153975986964444, loss_energy: 0.7032990432379356
epoch: 0033, loss: -1.1565951715966012, loss_energy: 0.7006798586057783
epoch: 0034, loss: -1.1592212333771714, loss_energy: 0.6980537968252081
epoch: 0035, loss: -1.161854236565477, loss_energy: 0.6954207936369026
epoch: 0036, loss: -1.1644942416715227, loss_energy: 0.6927807885308568
epoch: 0037, loss: -1.1671413053895288, loss_energy: 0.6901337248128507
epoch: 0038, loss: -1.16979548053328, loss_energy: 0.6874795496690995
epoch: 0039, loss: -1.1724568159733513, loss_energy: 0.6848182142290282
epoch: 0040, loss: -1.1751253565762607, loss_energy: 0.6821496736261188
epoch: 0041, loss: -1.1778011431456128, loss_energy: 0.6794738870567667
epoch: 0042, loss: -1.1804842123652879, loss_energy: 0.6767908178370916
epoch: 0043, loss: -1.183174596744744, loss_energy: 0.6741004334576355
epoch: 0044, loss: -1.185872324566481, loss_energy: 0.6714027056358984
epoch: 0045, loss: -1.1885774198357242, loss_energy: 0.6686976103666553
epoch: 0046, loss: -1.1912899022323906, loss_energy: 0.6659851279699889
epoch: 0047, loss: -1.1940097870653865, loss_energy: 0.663265243136993
epoch: 0048, loss: -1.1967370852292953, loss_energy: 0.6605379449730842
epoch: 0049, loss: -1.1994718031635028, loss_energy: 0.6578032270388767
epoch: 0050, loss: -1.2022139428138288, loss_energy: 0.6550610873885507
epoch: 0051, loss: -1.2049635015966909, loss_energy: 0.6523115286056886
epoch: 0052, loss: -1.2077204723658754, loss_energy: 0.6495545578365041
epoch: 0053, loss: -1.210484843381954, loss_energy: 0.6467901868204255
epoch: 0054, loss: -1.2132565982843815, loss_energy: 0.644018431917998
epoch: 0055, loss: -1.216035716066347, loss_energy: 0.6412393141360324
epoch: 0056, loss: -1.2188221710523945, loss_energy: 0.638452859149985
epoch: 0057, loss: -1.2216159328788767, loss_energy: 0.6356590973235028
epoch: 0058, loss: -1.2244169664772662, loss_energy: 0.6328580637251133
epoch: 0059, loss: -1.2272252320603783, loss_energy: 0.6300497981420012
epoch: 0060, loss: -1.2300406851115209, loss_energy: 0.6272343450908586
epoch: 0061, loss: -1.2328632763766214, loss_energy: 0.6244117538257581
epoch: 0062, loss: -1.2356929518593653, loss_energy: 0.6215820783430142
epoch: 0063, loss: -1.238529652819354, loss_energy: 0.6187453773830256
epoch: 0064, loss: -1.241373315773329, loss_energy: 0.6159017144290504
epoch: 0065, loss: -1.24422387249948, loss_energy: 0.6130511577028994
epoch: 0066, loss: -1.2470812500448578, loss_energy: 0.6101937801575217
epoch: 0067, loss: -1.2499453707358996, loss_energy: 0.6073296594664799
epoch: 0068, loss: -1.2528161521921108, loss_energy: 0.6044588780102687
epoch: 0069, loss: -1.255693507342882, loss_energy: 0.6015815228594974
epoch: 0070, loss: -1.2585773444474713, loss_energy: 0.5986976857549082
epoch: 0071, loss: -1.261467567118157, loss_energy: 0.5958074630842225
epoch: 0072, loss: -1.2643640743465543, loss_energy: 0.5929109558558252
epoch: 0073, loss: -1.2672667605331103, loss_energy: 0.5900082696692692
epoch: 0074, loss: -1.2701755155197532, loss_energy: 0.5870995146826263
epoch: 0075, loss: -1.2730902246257165, loss_energy: 0.584184805576663
epoch: 0076, loss: -1.276010768686508, loss_energy: 0.5812642615158714
epoch: 0077, loss: -1.2789370240960058, loss_energy: 0.5783380061063736
epoch: 0078, loss: -1.281868862851692, loss_energy: 0.5754061673506874
epoch: 0079, loss: -1.2848061526029793, loss_energy: 0.5724688775994002
epoch: 0080, loss: -1.2877487567026034, loss_energy: 0.5695262734997761
epoch: 0081, loss: -1.2906965342610883, loss_energy: 0.5665784959412912
epoch: 0082, loss: -1.2936493402042009, loss_energy: 0.5636256899981786
epoch: 0083, loss: -1.2966070253334159, loss_energy: 0.5606680048689636
epoch: 0084, loss: -1.2995694363893056, loss_energy: 0.5577055938130739
epoch: 0085, loss: -1.302536416117851, loss_energy: 0.5547386140845285
epoch: 0086, loss: -1.3055078033396015, loss_energy: 0.551767226862778
epoch: 0087, loss: -1.3084834330216535, loss_energy: 0.548791597180726
epoch: 0088, loss: -1.3114631363523732, loss_energy: 0.5458118938500063
epoch: 0089, loss: -1.314446740818855, loss_energy: 0.5428282893835246
epoch: 0090, loss: -1.3174340702869876, loss_energy: 0.5398409599153919
epoch: 0091, loss: -1.3204249450841372, loss_energy: 0.5368500851182423
epoch: 0092, loss: -1.3234191820843244, loss_energy: 0.5338558481180551
epoch: 0093, loss: -1.326416594795873, loss_energy: 0.5308584354065065
epoch: 0094, loss: -1.3294169934514202, loss_energy: 0.5278580367509593
epoch: 0095, loss: -1.332420185100251, loss_energy: 0.5248548451021284
epoch: 0096, loss: -1.3354259737028393, loss_energy: 0.5218490564995402
epoch: 0097, loss: -1.3384341602275605, loss_energy: 0.518840869974819
epoch: 0098, loss: -1.3414445427494472, loss_energy: 0.5158304874529323
epoch: 0099, loss: -1.3444569165509455, loss_energy: 0.512818113651434
epoch: 0100, loss: -1.3474710742245497, loss_energy: 0.5098039559778298
epoch: 0101, loss: -1.3504868057772432, loss_energy: 0.5067882244251363
epoch: 0102, loss: -1.3535038987366546, loss_energy: 0.5037711314657249
epoch: 0103, loss: -1.3565221382588228, loss_energy: 0.5007528919435567
epoch: 0104, loss: -1.359541307237482, loss_energy: 0.4977337229648975
epoch: 0105, loss: -1.3625611864147733, loss_energy: 0.4947138437876062
epoch: 0106, loss: -1.3655815544932675, loss_energy: 0.49169347570911204
epoch: 0107, loss: -1.3686021882492176, loss_energy: 0.48867284195316185
epoch: 0108, loss: -1.3716228626469145, loss_energy: 0.48565216755546503
epoch: 0109, loss: -1.3746433509540708, loss_energy: 0.48263167924830874
epoch: 0110, loss: -1.3776634248580963, loss_energy: 0.47961160534428315
epoch: 0111, loss: -1.3806828545831789, loss_energy: 0.47659217561920064
epoch: 0112, loss: -1.3837014090080666, loss_energy: 0.4735736211943129
epoch: 0113, loss: -1.386718855784423, loss_energy: 0.4705561744179565
epoch: 0114, loss: -1.3897349614556633, loss_energy: 0.46754006874671616
epoch: 0115, loss: -1.3927494915761718, loss_energy: 0.4645255386262077
epoch: 0116, loss: -1.3957622108307597, loss_energy: 0.4615128193716198
epoch: 0117, loss: -1.3987728831542936, loss_energy: 0.4585021470480859
epoch: 0118, loss: -1.4017812718513534, loss_energy: 0.4554937583510261
epoch: 0119, loss: -1.404787139715844, loss_energy: 0.4524878904865355
epoch: 0120, loss: -1.4077902491504186, loss_energy: 0.4494847810519609
epoch: 0121, loss: -1.41079036228563, loss_energy: 0.44648466791674957
epoch: 0122, loss: -1.4137872410987051, loss_energy: 0.44348778910367437
epoch: 0123, loss: -1.4167806475318276, loss_energy: 0.44049438267055185
epoch: 0124, loss: -1.4197703436098261, loss_energy: 0.43750468659255337
epoch: 0125, loss: -1.422756091557165, loss_energy: 0.4345189386452144
epoch: 0126, loss: -1.4257376539141582, loss_energy: 0.4315373762882213
epoch: 0127, loss: -1.428714793652267, loss_energy: 0.42856023655011244
epoch: 0128, loss: -1.4316872742884232, loss_energy: 0.42558775591395626
epoch: 0129, loss: -1.4346548599982576, loss_energy: 0.4226201702041219
epoch: 0130, loss: -1.4376173157281489, loss_energy: 0.4196577144742306
epoch: 0131, loss: -1.4405744073060047, loss_energy: 0.4167006228963748
epoch: 0132, loss: -1.443525901550678, loss_energy: 0.41374912865170144
epoch: 0133, loss: -1.446471566379936, loss_energy: 0.4108034638224436
epoch: 0134, loss: -1.4494111709168993, loss_energy: 0.4078638592854802
epoch: 0135, loss: -1.4523444855948706, loss_energy: 0.4049305446075089
epoch: 0136, loss: -1.455271282260462, loss_energy: 0.4020037479419174
epoch: 0137, loss: -1.4581913342749608, loss_energy: 0.39908369592741866
epoch: 0138, loss: -1.4611044166138498, loss_energy: 0.3961706135885297
epoch: 0139, loss: -1.4640103059644107, loss_energy: 0.39326472423796877
epoch: 0140, loss: -1.4669087808213637, loss_energy: 0.39036624938101583
epoch: 0141, loss: -1.469799621580444, loss_energy: 0.3874754086219354
epoch: 0142, loss: -1.4726826106298736, loss_energy: 0.3845924195725059
epoch: 0143, loss: -1.4755575324396857, loss_energy: 0.3817174977626938
epoch: 0144, loss: -1.4784241736488122, loss_energy: 0.3788508565535673
epoch: 0145, loss: -1.4812823231499064, loss_energy: 0.3759927070524731
epoch: 0146, loss: -1.4841317721718552, loss_energy: 0.3731432580305243
epoch: 0147, loss: -1.4869723143599118, loss_energy: 0.37030271584246766
epoch: 0148, loss: -1.4898037458534348, loss_energy: 0.3674712843489447
epoch: 0149, loss: -1.4926258653611824, loss_energy: 0.36464916484119714
epoch: 0150, loss: -1.4954384742341178, loss_energy: 0.3618365559682617
epoch: 0151, loss: -1.4982413765357159, loss_energy: 0.3590336536666636
epoch: 0152, loss: -1.5010343791097256, loss_energy: 0.3562406510926539
epoch: 0153, loss: -1.5038172916453703, loss_energy: 0.35345773855700924
epoch: 0154, loss: -1.5065899267399552, loss_energy: 0.3506851034624243
epoch: 0155, loss: -1.5093520999588868, loss_energy: 0.34792293024349275
epoch: 0156, loss: -1.512103629893057, loss_energy: 0.3451714003093225
epoch: 0157, loss: -1.5148443382136048, loss_energy: 0.34243069198877474
epoch: 0158, loss: -1.5175740497240413, loss_energy: 0.3397009804783382
epoch: 0159, loss: -1.5202925924097177, loss_energy: 0.3369824377926618
epoch: 0160, loss: -1.5229997974846592, loss_energy: 0.3342752327177203
epoch: 0161, loss: -1.525695499435745, loss_energy: 0.3315795307666345
epoch: 0162, loss: -1.5283795360642456, loss_energy: 0.3288954941381339
epoch: 0163, loss: -1.5310517485247275, loss_energy: 0.326223281677652
epoch: 0164, loss: -1.5337119813613151, loss_energy: 0.32356304884106435
epoch: 0165, loss: -1.5363600825413626, loss_energy: 0.3209149476610169
epoch: 0166, loss: -1.5389959034864984, loss_energy: 0.3182791267158811
epoch: 0167, loss: -1.5416192991011055, loss_energy: 0.315655731101274
epoch: 0168, loss: -1.544230127798226, loss_energy: 0.3130449024041535
epoch: 0169, loss: -1.5468282515229255, loss_energy: 0.310446778679454
epoch: 0170, loss: -1.5494135357731493, loss_energy: 0.30786149442923016
epoch: 0171, loss: -1.5519858496180812, loss_energy: 0.3052891805842983
epoch: 0172, loss: -1.5545450657140363, loss_energy: 0.3027299644883432
epoch: 0173, loss: -1.5570910603179395, loss_energy: 0.30018396988443996
epoch: 0174, loss: -1.559623713298393, loss_energy: 0.2976513169039865
epoch: 0175, loss: -1.5621429081443907, loss_energy: 0.2951321220579888
epoch: 0176, loss: -1.5646485319717047, loss_energy: 0.29262649823067477
epoch: 0177, loss: -1.5671404755269873, loss_energy: 0.2901345546753922
epoch: 0178, loss: -1.5696186331896278, loss_energy: 0.2876563970127517
epoch: 0179, loss: -1.5720829029714087, loss_energy: 0.28519212723097076
epoch: 0180, loss: -1.5745331865139913, loss_energy: 0.2827418436883882
epoch: 0181, loss: -1.5769693890843035, loss_energy: 0.280305641118076
epoch: 0182, loss: -1.5793914195678345, loss_energy: 0.27788361063454503
epoch: 0183, loss: -1.581799190459932, loss_energy: 0.2754758397424475
epoch: 0184, loss: -1.5841926178551031, loss_energy: 0.27308241234727637
epoch: 0185, loss: -1.5865716214344074, loss_energy: 0.27070340876797205
epoch: 0186, loss: -1.58893612445095, loss_energy: 0.2683389057514296
epoch: 0187, loss: -1.5912860537135842, loss_energy: 0.26598897648879527
epoch: 0188, loss: -1.5936213395688024, loss_energy: 0.26365369063357713
epoch: 0189, loss: -1.5959419158809371, loss_energy: 0.26133311432144235
epoch: 0190, loss: -1.5982477200106708, loss_energy: 0.25902731019170866
epoch: 0191, loss: -1.6005386927919383, loss_energy: 0.2567363374104412
epoch: 0192, loss: -1.6028147785072682, loss_energy: 0.25446025169511133
epoch: 0193, loss: -1.6050759248616033, loss_energy: 0.25219910534077616
epoch: 0194, loss: -1.6073220829546835, loss_energy: 0.249952947247696
epoch: 0195, loss: -1.609553207252005, loss_energy: 0.2477218229503746
